Year,Country,Region,Scenario,CO2_Emissions_mt,Temp_Anomaly_C,Renewable_Energy_%,Extreme_Events,Climate_Policy_Index,GDP_Billion,Population_Million,Sea_Level_mm,Methane_ppb
1997,Brazil,South America,Green,356.9,0.562,23.92,12,24.9,1782.13,217.93,104.01,1307.35
1998,Brazil,South America,Historical,515.61,0.984,24.58,11,10.95,1911.3,145.17,141.1,1402.0
1998,Brazil,South America,Current (2020-2026),516.96,1.016,22.66,15,17.1,1782.88,125.72,158.02,1402.04
1998,Brazil,South America,BAU,593.25,1.398,22.23,15,15.55,1853.89,211.43,170.79,1453.82
1998,Brazil,South America,Green,364.04,0.547,24.42,13,16.08,2118.32,123.62,94.77,1322.03
1999,Brazil,South America,Historical,502.29,0.921,19.68,12,16.72,1963.57,219.39,153.82,1417.25
1999,Brazil,South America,Current (2020-2026),522.64,0.933,20.8,15,15.01,1874.53,170.88,158.96,1414.61
1999,Brazil,South America,BAU,596.32,1.306,14.38,17,17.95,1800.78,200.59,175.84,1450.77
1999,Brazil,South America,Green,370.08,0.619,27.47,13,15.49,2111.61,209.97,106.35,1290.23
2000,Brazil,South America,Historical,505.03,1.168,17.74,14,16.43,1937.41,221.74,163.92,1397.76
2000,Brazil,South America,Current (2020-2026),545.06,1.155,11.22,17,17.24,2000.52,153.18,168.73,1426.14
2000,Brazil,South America,BAU,632.86,1.35,14.31,14,17.68,1762.92,128.04,178.76,1432.52
2000,Brazil,South America,Green,364.3,0.632,26.85,8,22.28,1834.19,178.32,104.29,1283.11
2001,Brazil,South America,Historical,483.85,1.086,24.39,14,16.19,1995.59,134.74,153.97,1390.36
2001,Brazil,South America,Current (2020-2026),538.71,1.025,16.87,13,19.2,2174.01,170.54,161.76,1421.4
2001,Brazil,South America,BAU,610.18,1.325,11.06,14,24.76,1870.2,221.77,183.0,1464.84
2001,Brazil,South America,Green,392.08,0.609,28.51,9,16.31,1927.26,201.26,110.47,1330.62
2002,Brazil,South America,Historical,519.79,0.994,19.89,13,25.62,2078.87,222.02,154.21,1422.76
2002,Brazil,South America,Current (2020-2026),526.41,0.946,19.64,14,20.96,2023.98,198.08,161.05,1431.34
2002,Brazil,South America,BAU,620.96,1.333,14.73,22,20.47,2006.03,215.55,190.76,1451.45
2002,Brazil,South America,Green,332.02,0.654,29.46,10,25.54,1882.67,217.02,107.24,1317.44
2003,Brazil,South America,Historical,508.14,0.876,14.59,14,24.98,2178.26,143.11,159.74,1403.1
2003,Brazil,South America,Current (2020-2026),521.61,1.127,20.94,22,28.89,2184.52,200.25,160.48,1414.71
2003,Brazil,South America,BAU,606.68,1.348,20.35,22,18.22,1990.75,158.23,189.51,1455.13
2003,Brazil,South America,Green,372.89,0.64,31.75,10,24.87,1733.61,231.01,106.75,1296.54
2004,Brazil,South America,Historical,490.37,1.017,24.45,16,24.4,1877.32,241.18,155.23,1396.1
2004,Brazil,South America,Current (2020-2026),541.25,1.149,20.84,16,29.07,2043.37,187.4,174.34,1470.07
2004,Brazil,South America,BAU,626.37,1.229,16.62,15,24.76,1884.91,141.71,190.53,1468.08
2004,Brazil,South America,Green,356.87,0.627,34.31,9,36.38,2152.35,241.54,116.24,1331.93
2005,Brazil,South America,Historical,517.2,1.175,26.61,17,14.18,1883.28,232.46,163.98,1427.53
2005,Brazil,South America,Current (2020-2026),522.18,1.104,16.96,13,24.72,1946.04,172.47,166.8,1435.61
2005,Brazil,South America,BAU,626.45,1.174,14.38,21,14.89,2214.92,184.74,194.52,1490.74
2005,Brazil,South America,Green,367.04,0.667,30.97,9,31.38,2040.83,216.68,118.41,1330.94
2006,Brazil,South America,Historical,507.28,1.026,24.06,18,37.33,1876.1,152.71,169.91,1475.57
2006,Brazil,South America,Current (2020-2026),546.11,1.165,19.06,20,24.73,1824.8,158.93,174.79,1447.38
2006,Brazil,South America,BAU,631.52,1.467,17.69,18,17.92,2218.92,135.35,195.25,1493.4
2006,Brazil,South America,Green,350.13,0.726,31.92,10,26.21,2107.92,135.52,115.92,1339.44
2007,Brazil,South America,Historical,541.44,1.23,24.31,14,22.95,2007.77,193.39,162.48,1448.01
2007,Brazil,South America,Current (2020-2026),551.72,1.293,23.38,14,22.72,2036.62,136.94,175.58,1490.69
2007,Brazil,South America,BAU,630.5,1.5,17.96,23,19.29,1763.08,248.61,202.66,1502.84
2007,Brazil,South America,Green,365.85,0.698,24.6,8,33.34,2001.28,218.49,113.65,1305.64
2008,Brazil,South America,Historical,515.79,1.238,25.73,17,27.59,1899.14,246.19,170.17,1427.29
2008,Brazil,South America,Current (2020-2026),514.73,1.132,22.07,20,27.59,1752.68,203.46,183.49,1454.61
2008,Brazil,South America,BAU,614.44,1.589,16.79,18,12.75,1842.91,128.76,199.31,1510.06
2008,Brazil,South America,Green,309.16,0.681,34.16,8,35.71,2065.45,187.26,123.98,1327.91
2009,Brazil,South America,Historical,549.27,1.11,19.72,17,25.44,2108.09,243.49,170.78,1454.15
2009,Brazil,South America,Current (2020-2026),559.33,1.263,23.22,16,24.82,1828.92,154.54,179.44,1459.86
2009,Brazil,South America,BAU,645.82,1.46,17.82,21,21.47,2196.59,191.73,203.96,1517.73
2009,Brazil,South America,Green,358.13,0.789,37.3,10,25.59,1952.55,241.82,119.23,1330.59
2010,Brazil,South America,Historical,534.48,1.387,26.15,17,28.35,1829.03,182.51,181.99,1467.36
2010,Brazil,South America,Current (2020-2026),557.24,1.32,24.69,17,25.75,1749.18,143.31,183.09,1455.67
2010,Brazil,South America,BAU,613.81,1.599,26.68,22,12.71,2242.39,134.04,208.88,1516.63
2010,Brazil,South America,Green,355.57,0.819,31.95,12,31.41,2124.15,158.37,114.02,1354.56
2011,Brazil,South America,Historical,528.31,1.3,25.01,20,24.38,2252.73,149.99,174.49,1445.09
2011,Brazil,South America,Current (2020-2026),577.55,1.408,19.42,20,30.6,2030.82,224.6,186.15,1495.65
2011,Brazil,South America,BAU,671.58,1.574,22.76,21,16.45,1969.97,150.72,210.1,1544.52
2011,Brazil,South America,Green,387.44,0.794,33.32,11,36.71,2070.42,250.99,125.0,1333.12
2012,Brazil,South America,Historical,567.9,1.197,28.89,15,16.97,1889.91,236.4,180.38,1480.43
2012,Brazil,South America,Current (2020-2026),558.28,1.318,26.21,17,25.93,1988.76,252.2,198.54,1491.88
2012,Brazil,South America,BAU,640.08,1.591,22.78,20,24.45,2058.76,240.38,211.42,1571.65
2012,Brazil,South America,Green,385.27,1.047,32.97,10,41.96,2247.57,214.05,134.65,1335.51
2013,Brazil,South America,Historical,532.91,1.168,28.01,19,25.22,2273.48,126.35,186.28,1440.98
2013,Brazil,South America,Current (2020-2026),561.55,1.249,22.61,20,29.65,2292.78,234.93,200.45,1478.31
2013,Brazil,South America,BAU,661.9,1.54,20.17,24,26.46,2109.5,223.66,207.24,1557.03
2013,Brazil,South America,Green,365.57,0.631,31.45,11,47.32,1728.95,170.96,130.51,1366.89
2014,Brazil,South America,Historical,529.19,0.947,21.66,19,29.16,1998.33,170.19,185.08,1492.3
2014,Brazil,South America,Current (2020-2026),576.61,1.495,20.6,21,32.69,1907.16,191.79,199.02,1476.66
2014,Brazil,South America,BAU,647.69,1.611,25.34,21,24.4,2187.82,159.65,229.89,1540.03
2014,Brazil,South America,Green,377.24,0.736,35.75,15,47.15,1795.29,177.82,127.91,1335.37
2015,Brazil,South America,Historical,536.19,1.278,28.43,14,27.83,2185.5,260.22,183.87,1498.74
2015,Brazil,South America,Current (2020-2026),571.79,1.264,24.55,21,32.9,1748.42,208.33,187.61,1498.69
2015,Brazil,South America,BAU,625.96,1.653,17.3,23,26.9,1905.33,185.87,220.05,1577.55
2015,Brazil,South America,Green,387.06,0.72,34.02,15,36.99,1873.18,195.54,121.56,1374.43
2016,Brazil,South America,Historical,540.33,1.141,29.63,20,29.08,1743.52,157.38,182.06,1490.19
2016,Brazil,South America,Current (2020-2026),561.01,1.53,22.86,18,33.64,1923.97,219.08,192.01,1545.8
2016,Brazil,South America,BAU,656.3,1.606,19.2,23,30.72,1999.21,227.73,229.5,1550.74
2016,Brazil,South America,Green,387.6,0.887,35.26,10,43.68,1797.98,160.65,133.16,1346.77
2017,Brazil,South America,Historical,506.95,1.226,32.19,20,32.72,1748.58,232.4,189.16,1427.48
2017,Brazil,South America,Current (2020-2026),584.23,1.344,28.43,21,32.43,1982.92,241.53,207.55,1496.56
2017,Brazil,South America,BAU,640.34,1.56,18.37,24,22.93,2141.02,253.36,225.83,1581.25
2017,Brazil,South America,Green,371.03,0.929,35.26,13,38.69,1924.73,155.52,144.93,1361.25
2018,Brazil,South America,Historical,541.59,1.483,29.97,21,38.96,2086.43,240.35,196.94,1524.27
2018,Brazil,South America,Current (2020-2026),581.27,1.276,26.78,18,35.39,1744.17,251.49,197.3,1496.42
2018,Brazil,South America,BAU,681.72,1.472,21.15,27,31.37,1846.83,172.17,236.24,1578.46
2018,Brazil,South America,Green,363.94,0.885,30.94,11,53.56,2318.37,255.91,147.57,1377.1
2019,Brazil,South America,Historical,546.0,1.395,24.85,22,44.47,1747.87,185.6,193.03,1486.6
2019,Brazil,South America,Current (2020-2026),558.92,1.578,27.67,22,32.63,2084.8,258.83,213.46,1484.31
2019,Brazil,South America,BAU,660.18,1.661,14.1,21,24.01,1864.28,161.86,241.74,1590.35
2019,Brazil,South America,Green,354.67,0.744,34.86,10,38.58,2341.36,158.42,141.12,1394.02
2020,Brazil,South America,Historical,570.11,1.479,31.72,15,38.25,2203.14,150.66,197.35,1465.39
2020,Brazil,South America,Current (2020-2026),590.66,1.305,28.06,21,29.8,2216.32,243.05,210.43,1496.45
2020,Brazil,South America,BAU,676.75,1.677,26.38,23,27.55,1787.93,228.86,239.19,1522.12
2020,Brazil,South America,Green,414.36,1.039,34.56,11,46.11,2292.11,188.66,140.27,1364.15
2021,Brazil,South America,Historical,568.9,1.288,30.15,22,32.06,2354.12,165.84,211.69,1470.13
2021,Brazil,South America,Current (2020-2026),555.07,1.572,24.56,24,39.21,1861.18,152.18,213.13,1535.53
2021,Brazil,South America,BAU,660.25,1.869,17.84,24,27.23,2288.02,133.1,236.5,1591.95
2021,Brazil,South America,Green,393.74,0.913,34.17,15,41.38,1979.06,139.29,150.46,1399.2
2022,Brazil,South America,Historical,579.6,1.548,39.51,20,44.9,2162.4,215.19,210.06,1501.61
2022,Brazil,South America,Current (2020-2026),591.06,1.472,26.72,22,43.72,1898.15,141.02,216.12,1525.93
2022,Brazil,South America,BAU,661.31,1.577,25.02,27,24.47,1949.12,202.03,240.2,1583.1
2022,Brazil,South America,Green,411.38,0.774,35.0,17,54.71,1870.95,174.46,142.53,1384.91
2023,Brazil,South America,Historical,549.13,1.495,31.29,21,37.0,1795.08,188.09,203.94,1516.17
2023,Brazil,South America,Current (2020-2026),592.74,1.552,32.9,21,41.79,1834.19,255.93,217.28,1534.57
2023,Brazil,South America,BAU,658.54,1.82,18.84,26,35.45,2346.02,216.09,252.73,1612.27
2023,Brazil,South America,Green,379.65,1.041,34.47,13,50.22,1932.28,198.58,153.86,1385.02
2024,Brazil,South America,Historical,581.88,1.497,22.37,19,37.66,2268.96,198.16,208.32,1533.47
2024,Brazil,South America,Current (2020-2026),592.08,1.66,23.73,17,29.97,2101.41,280.69,219.45,1533.63
2024,Brazil,South America,BAU,663.51,2.017,26.3,25,31.38,2041.44,249.22,257.88,1619.98
2024,Brazil,South America,Green,394.36,1.012,38.83,13,49.95,2284.71,171.33,146.52,1368.05
2025,Brazil,South America,Historical,517.65,1.428,28.27,21,39.82,2276.66,255.72,222.4,1492.13
2025,Brazil,South America,Current (2020-2026),586.63,1.549,25.9,20,29.43,2184.48,168.16,222.41,1536.12
2025,Brazil,South America,BAU,696.28,1.839,23.81,26,28.17,2211.08,210.67,251.91,1638.6
2025,Brazil,South America,Green,398.22,1.048,42.88,16,41.18,2155.27,148.19,139.82,1379.55
2026,Brazil,South America,Historical,564.23,1.45,29.24,20,45.53,1882.55,192.15,213.67,1550.49
2026,Brazil,South America,Current (2020-2026),580.17,1.539,29.23,21,36.7,1826.53,254.41,237.31,1550.0
2026,Brazil,South America,BAU,652.57,1.926,21.5,23,28.35,2165.45,263.4,260.08,1611.47
2026,Brazil,South America,Green,414.36,0.941,45.34,15,58.52,2384.73,152.92,152.22,1416.11
2027,Brazil,South America,Historical,563.19,1.424,31.64,24,38.21,2318.08,180.27,207.33,1503.32
2027,Brazil,South America,Current (2020-2026),601.37,1.509,28.58,24,34.04,2355.82,130.02,226.75,1580.65
2027,Brazil,South America,BAU,706.76,1.769,21.16,27,31.98,2315.26,158.29,255.28,1621.86
2027,Brazil,South America,Green,420.89,1.13,36.04,12,48.47,2253.34,175.46,155.05,1393.6
2028,Brazil,South America,Historical,594.0,1.559,36.52,22,29.9,2445.21,149.03,221.49,1558.69
2028,Brazil,South America,Current (2020-2026),612.48,1.67,30.33,20,36.61,2344.1,190.24,227.17,1571.12
2028,Brazil,South America,BAU,711.32,1.942,24.51,22,37.79,1899.89,250.24,274.69,1606.36
2028,Brazil,South America,Green,431.11,0.937,39.06,14,55.37,2278.82,199.21,148.93,1431.61
2029,Brazil,South America,Historical,593.48,1.592,35.9,22,42.52,2439.11,174.88,222.83,1543.1
2029,Brazil,South America,Current (2020-2026),627.43,1.503,30.33,21,31.56,2127.7,191.14,230.53,1558.15
2029,Brazil,South America,BAU,682.71,1.985,26.56,26,34.86,2442.73,264.2,259.14,1617.61
2029,Brazil,South America,Green,392.53,1.106,44.11,20,60.61,2180.67,247.3,153.08,1415.5
2030,Brazil,South America,Historical,569.95,1.801,28.38,20,43.91,2459.32,173.34,219.98,1583.48
2030,Brazil,South America,Current (2020-2026),621.27,1.712,29.03,21,36.2,2359.22,126.46,231.71,1579.45
2030,Brazil,South America,BAU,702.41,2.012,20.73,26,30.87,1885.62,231.71,272.01,1659.36
2030,Brazil,South America,Green,416.99,1.294,40.46,15,57.45,2205.35,140.94,151.81,1377.21
2031,Brazil,South America,Historical,580.56,1.642,30.14,20,47.35,2280.55,208.0,222.55,1568.02
2031,Brazil,South America,Current (2020-2026),590.13,1.574,30.71,21,33.6,2466.15,271.49,241.54,1584.17
2031,Brazil,South America,BAU,700.23,2.029,25.28,25,39.3,1878.32,183.52,280.65,1623.3
2031,Brazil,South America,Green,409.2,0.987,34.99,16,62.89,2358.87,277.42,150.26,1398.92
2032,Brazil,South America,Historical,580.52,1.648,33.76,22,53.12,1960.84,177.03,228.39,1574.71
2032,Brazil,South America,Current (2020-2026),621.31,1.735,32.43,20,38.76,1894.06,293.24,236.4,1566.68
2032,Brazil,South America,BAU,714.19,1.966,29.36,27,36.18,2453.49,246.94,272.47,1668.13
2032,Brazil,South America,Green,373.34,1.168,41.4,18,58.65,1763.61,240.2,166.7,1415.87
2033,Brazil,South America,Historical,568.05,1.677,29.25,24,52.11,2135.9,152.64,232.63,1590.14
2033,Brazil,South America,Current (2020-2026),609.61,1.927,25.94,26,43.94,2210.21,279.66,239.71,1589.41
2033,Brazil,South America,BAU,699.88,2.163,22.94,24,34.3,1941.43,245.41,276.95,1689.08
2033,Brazil,South America,Green,444.54,0.968,47.49,16,53.77,1772.36,201.14,156.38,1431.32
2034,Brazil,South America,Historical,576.81,1.598,32.29,22,58.99,2244.47,294.6,232.32,1577.06
2034,Brazil,South America,Current (2020-2026),630.13,1.817,32.05,25,46.46,1832.27,203.41,246.45,1598.33
2034,Brazil,South America,BAU,707.75,2.096,25.62,28,36.11,1797.86,268.69,283.57,1659.58
2034,Brazil,South America,Green,426.29,1.134,40.64,17,63.35,2118.56,245.85,167.98,1429.31
2035,Brazil,South America,Historical,582.16,1.561,35.89,22,38.4,2172.44,149.09,237.34,1606.02
2035,Brazil,South America,Current (2020-2026),642.51,1.872,29.9,24,41.8,1919.38,176.84,242.84,1626.07
2035,Brazil,South America,BAU,728.51,1.871,30.34,29,34.03,2379.11,165.23,277.09,1670.06
2035,Brazil,South America,Green,430.2,1.026,48.28,16,64.9,2084.24,168.11,168.8,1439.6
2036,Brazil,South America,Historical,588.29,1.669,32.26,23,52.52,2508.59,197.99,230.16,1568.59
2036,Brazil,South America,Current (2020-2026),615.26,1.768,30.48,25,48.53,2178.8,190.37,250.55,1642.66
2036,Brazil,South America,BAU,697.87,1.985,26.27,29,30.57,1826.99,159.06,283.85,1687.83
2036,Brazil,South America,Green,435.23,1.049,42.32,15,68.57,2193.12,260.65,174.3,1469.53
2037,Brazil,South America,Historical,608.91,1.648,29.38,25,50.94,2261.73,271.6,248.71,1590.97
2037,Brazil,South America,Current (2020-2026),625.5,1.888,32.07,28,56.55,2477.76,171.11,255.03,1577.02
2037,Brazil,South America,BAU,737.79,2.094,24.91,33,46.9,1902.85,253.4,293.01,1676.7
2037,Brazil,South America,Green,407.16,1.302,47.32,14,60.7,2149.83,254.72,167.06,1466.75
2038,Brazil,South America,Historical,611.07,1.885,32.59,23,53.76,2272.92,136.31,248.47,1595.35
2038,Brazil,South America,Current (2020-2026),638.44,1.987,28.06,25,44.95,2405.68,254.82,257.76,1609.14
2038,Brazil,South America,BAU,719.85,2.159,25.52,26,31.51,2367.16,286.85,300.34,1713.3
2038,Brazil,South America,Green,392.05,1.046,45.74,17,59.2,1885.54,276.32,167.46,1436.33
2039,Brazil,South America,Historical,590.83,1.536,32.54,25,52.31,2142.36,204.74,250.69,1606.12
2039,Brazil,South America,Current (2020-2026),642.36,1.848,27.5,27,47.25,2379.97,181.18,265.68,1640.44
2039,Brazil,South America,BAU,738.64,2.38,25.33,29,40.68,2114.06,287.21,307.15,1711.56
2039,Brazil,South America,Green,423.54,1.063,42.23,13,72.95,2300.24,284.36,172.34,1421.17
2040,Brazil,South America,Historical,587.59,1.684,34.3,27,59.3,1944.32,169.23,241.76,1549.37
2040,Brazil,South America,Current (2020-2026),628.54,1.957,32.91,28,51.74,2449.91,170.28,267.79,1630.93
2040,Brazil,South America,BAU,720.37,2.269,27.75,30,39.43,1925.65,298.04,297.16,1727.56
2040,Brazil,South America,Green,445.37,1.401,41.53,14,64.25,2113.46,221.17,172.06,1478.14
1940,Indonesia,Asia,Historical,190.78,-0.106,2.0,1,10.0,1707.1,73.67,-1.1,1112.92
1940,Indonesia,Asia,Current (2020-2026),219.15,-0.152,2.0,1,10.0,1707.1,73.67,-6.29,1094.49
1940,Indonesia,Asia,BAU,230.95,-0.042,2.0,1,10.0,1707.1,73.67,-10.6,1047.99
1940,Indonesia,Asia,Green,96.42,-0.324,2.0,1,10.0,1707.1,73.67,8.51,1123.2
1941,Indonesia,Asia,Historical,202.4,-0.22,2.0,1,10.0,1712.51,75.29,2.08,1086.36
1941,Indonesia,Asia,Current (2020-2026),221.29,-0.266,2.0,1,10.0,1712.14,75.62,2.45,1084.66
1941,Indonesia,Asia,BAU,238.75,-0.262,2.0,2,10.0,1713.9,75.1,9.76,1130.5
1941,Indonesia,Asia,Green,123.74,-0.285,2.01,1,10.0,1716.57,73.96,5.61,1131.77
1942,Indonesia,Asia,Historical,194.27,-0.185,2.0,1,10.0,1726.71,75.19,4.96,1093.31
1942,Indonesia,Asia,Current (2020-2026),203.01,-0.231,2.0,1,10.0,1717.0,77.28,1.19,1125.39
1942,Indonesia,Asia,BAU,248.08,-0.088,5.79,1,10.0,1720.63,74.91,4.0,1109.89
1942,Indonesia,Asia,Green,170.44,-0.121,2.0,1,10.0,1712.33,76.13,5.49,1122.72
1943,Indonesia,Asia,Historical,202.11,-0.235,5.48,1,10.0,1733.18,74.44,-5.62,1085.36
1943,Indonesia,Asia,Current (2020-2026),235.38,-0.121,2.0,1,10.0,1719.91,77.78,10.03,1102.68
1943,Indonesia,Asia,BAU,248.99,-0.106,2.0,1,10.0,1727.57,74.12,8.34,1122.44
1943,Indonesia,Asia,Green,139.4,-0.257,2.0,1,10.0,1731.18,78.47,0.64,1110.45
1944,Indonesia,Asia,Historical,206.62,-0.056,2.0,1,10.0,1744.29,77.02,14.51,1060.7
1944,Indonesia,Asia,Current (2020-2026),217.36,0.017,2.0,1,10.0,1715.85,74.52,5.2,1150.49
1944,Indonesia,Asia,BAU,260.44,-0.064,2.0,1,10.0,1729.7,80.21,13.56,1115.62
1944,Indonesia,Asia,Green,175.16,-0.005,2.0,1,10.0,1746.5,75.43,5.73,1125.99
1945,Indonesia,Asia,Historical,235.33,-0.126,2.0,2,10.0,1751.71,76.98,11.09,1143.37
1945,Indonesia,Asia,Current (2020-2026),220.85,-0.039,2.08,3,10.0,1717.44,76.26,-0.33,1120.81
1945,Indonesia,Asia,BAU,264.28,-0.102,2.0,2,10.0,1729.01,80.09,16.3,1180.27
1945,Indonesia,Asia,Green,148.33,-0.011,2.0,1,10.0,1747.51,79.64,6.37,1128.75
1946,Indonesia,Asia,Historical,208.29,-0.209,3.23,2,10.0,1749.36,81.83,12.8,1134.17
1946,Indonesia,Asia,Current (2020-2026),262.88,-0.298,2.0,1,10.0,1759.09,83.66,20.5,1112.98
1946,Indonesia,Asia,BAU,287.85,-0.087,2.35,1,10.0,1752.93,82.72,20.53,1130.82
1946,Indonesia,Asia,Green,175.22,-0.08,5.94,1,10.0,1761.87,81.62,5.05,1120.82
1947,Indonesia,Asia,Historical,218.67,-0.086,2.0,4,10.0,1736.79,83.14,13.1,1160.69
1947,Indonesia,Asia,Current (2020-2026),248.81,0.046,2.0,1,10.0,1768.32,75.05,17.95,1123.7
1947,Indonesia,Asia,BAU,255.04,-0.087,2.0,3,10.0,1738.49,78.6,19.46,1180.72
1947,Indonesia,Asia,Green,161.13,-0.165,3.67,1,10.0,1733.05,84.41,12.11,1101.52
1948,Indonesia,Asia,Historical,206.11,0.143,2.0,1,10.0,1752.1,85.27,26.85,1147.57
1948,Indonesia,Asia,Current (2020-2026),215.99,-0.024,9.93,4,10.0,1762.31,84.3,21.41,1148.52
1948,Indonesia,Asia,BAU,249.48,0.143,7.26,1,10.0,1751.96,89.41,23.97,1137.36
1948,Indonesia,Asia,Green,174.5,-0.115,2.0,1,10.0,1766.12,80.2,20.29,1139.84
1949,Indonesia,Asia,Historical,242.37,-0.084,2.0,6,10.0,1737.17,80.84,21.19,1183.5
1949,Indonesia,Asia,Current (2020-2026),251.7,0.068,2.0,2,10.0,1736.52,84.48,29.0,1149.68
1949,Indonesia,Asia,BAU,238.99,-0.079,4.34,7,10.0,1747.8,85.88,27.85,1144.4
1949,Indonesia,Asia,Green,170.41,-0.16,8.07,1,10.0,1735.71,78.88,10.86,1129.46
1950,Indonesia,Asia,Historical,232.32,0.057,3.48,2,10.0,1731.9,86.46,18.51,1123.05
1950,Indonesia,Asia,Current (2020-2026),227.04,0.047,4.01,4,10.0,1749.54,84.38,33.91,1125.32
1950,Indonesia,Asia,BAU,290.04,-0.011,2.1,1,10.0,1745.55,77.99,33.45,1151.29
1950,Indonesia,Asia,Green,129.08,-0.081,4.01,5,10.0,1743.89,81.45,20.56,1159.06
1951,Indonesia,Asia,Historical,208.87,0.138,5.35,5,10.0,1790.49,76.37,29.89,1179.73
1951,Indonesia,Asia,Current (2020-2026),220.24,0.064,2.29,5,10.0,1733.4,87.24,34.82,1191.0
1951,Indonesia,Asia,BAU,294.74,0.19,2.0,2,10.0,1784.96,88.67,33.19,1176.77
1951,Indonesia,Asia,Green,133.99,-0.189,5.73,3,10.0,1766.64,87.93,13.21,1125.21
1952,Indonesia,Asia,Historical,238.1,-0.03,2.93,1,10.0,1763.54,83.83,21.2,1164.14
1952,Indonesia,Asia,Current (2020-2026),270.46,0.071,6.73,6,10.0,1784.0,77.4,34.46,1177.08
1952,Indonesia,Asia,BAU,283.58,0.041,2.0,1,10.0,1768.1,79.02,36.12,1190.06
1952,Indonesia,Asia,Green,153.58,-0.135,5.67,2,10.0,1801.72,93.42,26.7,1140.37
1953,Indonesia,Asia,Historical,222.59,0.009,5.47,2,10.0,1797.91,76.87,30.26,1136.75
1953,Indonesia,Asia,Current (2020-2026),254.61,0.103,2.58,7,10.0,1780.19,80.84,34.44,1177.23
1953,Indonesia,Asia,BAU,264.22,0.086,2.0,2,10.0,1812.38,80.12,33.33,1210.97
1953,Indonesia,Asia,Green,182.57,0.058,8.84,3,10.0,1735.37,82.08,23.45,1137.09
1954,Indonesia,Asia,Historical,236.47,0.058,7.04,4,10.0,1831.19,94.55,35.28,1139.62
1954,Indonesia,Asia,Current (2020-2026),263.83,-0.014,4.47,2,10.0,1831.94,75.77,35.43,1184.66
1954,Indonesia,Asia,BAU,282.9,0.025,4.66,4,10.0,1755.79,83.27,44.58,1233.14
